,SEX,TIP,AGE,FO,EDU,DOHOD,PROF,weight
1073,2.0,5.0,45.0,1.0,4.0,3.0,7.0,0.8800386783694232
1074,2.0,5.0,47.0,1.0,4.0,3.0,4.0,0.8800386783694232
1075,2.0,3.0,59.0,1.0,4.0,2.0,1.0,1.3512593016688343
1076,2.0,4.0,77.0,2.0,5.0,3.0,1.0,0.6466358468266032
1077,2.0,4.0,75.0,1.0,5.0,3.0,1.0,0.6466358468266032
1078,2.0,4.0,77.0,2.0,4.0,3.0,1.0,0.7443723215229339
1079,2.0,1.0,75.0,1.0,5.0,3.0,1.0,1.0687130911508451
1080,2.0,1.0,68.0,1.0,5.0,5.0,2.0,1.0687130911508451
1081,2.0,1.0,70.0,1.0,5.0,3.0,1.0,1.0687130911508451
1082,2.0,1.0,67.0,1.0,5.0,3.0,1.0,1.0687130911508451
1083,2.0,1.0,78.0,1.0,5.0,3.0,1.0,1.0687130911508451
1084,2.0,1.0,74.0,1.0,4.0,3.0,1.0,1.2302448876070828
1085,2.0,1.0,64.0,1.0,4.0,3.0,1.0,1.2302448876070828
1086,2.0,7.0,61.0,8.0,4.0,3.0,1.0,1.0023790335959226
1087,2.0,7.0,76.0,8.0,2.0,3.0,1.0,1.0023790335959226
1088,2.0,5.0,72.0,8.0,4.0,3.0,2.0,0.8145386888486998
1089,2.0,5.0,76.0,8.0,4.0,3.0,1.0,0.8145386888486998
1090,2.0,4.0,66.0,8.0,4.0,3.0,1.0,0.8145386888486998
1091,2.0,3.0,67.0,8.0,2.0,3.0,2.0,1.0462909833088496
1092,2.0,5.0,82.0,7.0,4.0,2.0,1.0,0.8047815725904381
1093,2.0,4.0,61.0,7.0,4.0,3.0,1.0,0.8047815725904381
1094,2.0,3.0,70.0,7.0,5.0,3.0,1.0,0.4113617043076217
1095,2.0,3.0,85.0,7.0,5.0,2.0,1.0,0.4113617043076217
1096,2.0,2.0,86.0,7.0,5.0,3.0,1.0,1.4006593533236398
1097,2.0,2.0,70.0,7.0,4.0,2.0,1.0,1.4787655810870972
1098,2.0,1.0,74.0,7.0,4.0,3.0,1.0,1.5722507160867316
1099,2.0,7.0,64.0,6.0,4.0,3.0,2.0,0.9068989944613001
1100,2.0,7.0,65.0,6.0,4.0,2.0,1.0,0.9068989944613001
1101,2.0,5.0,62.0,6.0,6.0,3.0,2.0,1.4896327730763745
1102,2.0,4.0,66.0,6.0,5.0,2.0,6.0,1.4896327730763745
1103,2.0,6.0,69.0,6.0,2.0,3.0,1.0,0.6392576975821246
1104,2.0,5.0,71.0,6.0,4.0,3.0,1.0,0.6392576975821246
1105,2.0,3.0,64.0,6.0,4.0,3.0,1.0,1.316166199836105
1106,2.0,3.0,66.0,6.0,4.0,2.0,1.0,1.316166199836105
1107,2.0,2.0,77.0,6.0,5.0,4.0,1.0,0.5844240713142924
1108,2.0,1.0,86.0,6.0,5.0,3.0,1.0,1.9807703437846595
1109,2.0,1.0,70.0,6.0,4.0,3.0,2.0,0.8500233831400904
1110,2.0,7.0,75.0,5.0,4.0,2.0,1.0,1.4953449354924824
1111,2.0,7.0,79.0,5.0,4.0,3.0,1.0,1.4953449354924824
1112,2.0,4.0,81.0,5.0,5.0,3.0,1.0,0.6672340344036378
1113,2.0,5.0,66.0,5.0,4.0,4.0,1.0,0.9865765944675589
1114,2.0,5.0,72.0,5.0,4.0,3.0,1.0,0.9865765944675589
1115,2.0,6.0,83.0,5.0,3.0,3.0,1.0,0.9865765944675589
1116,2.0,2.0,60.0,5.0,5.0,5.0,2.0,0.6719090316801903
1117,2.0,2.0,71.0,5.0,5.0,3.0,1.0,0.6719090316801903
1118,2.0,2.0,76.0,5.0,4.0,4.0,1.0,0.9934890759274839
1119,2.0,2.0,67.0,5.0,4.0,3.0,1.0,0.9934890759274839
1120,2.0,2.0,70.0,5.0,4.0,3.0,1.0,0.9934890759274839
1121,2.0,2.0,67.0,5.0,2.0,2.0,1.0,0.9934890759274839
1122,2.0,2.0,73.0,5.0,3.0,4.0,1.0,0.9934890759274839
1123,2.0,2.0,60.0,5.0,4.0,3.0,2.0,0.9934890759274839
1124,2.0,1.0,73.0,5.0,4.0,3.0,1.0,1.1288084091029154
1125,2.0,1.0,69.0,5.0,4.0,3.0,1.0,1.1288084091029154
1126,2.0,7.0,72.0,4.0,4.0,3.0,1.0,1.3782058970932398
1127,2.0,7.0,65.0,4.0,3.0,3.0,1.0,1.3782058970932398
1128,2.0,4.0,65.0,4.0,3.0,3.0,1.0,1.0048972974028638
1129,2.0,3.0,76.0,4.0,4.0,4.0,1.0,0.7887902989337296
1130,2.0,7.0,68.0,3.0,1.0,2.0,1.0,0.7992790147016298
1131,2.0,7.0,62.0,3.0,4.0,3.0,1.0,0.7992790147016298
1132,2.0,7.0,67.0,3.0,4.0,3.0,1.0,0.7992790147016298
1133,2.0,3.0,73.0,3.0,2.0,3.0,1.0,1.7065385689593444
1134,2.0,7.0,64.0,2.0,3.0,4.0,1.0,0.6414406658662114
1135,2.0,7.0,85.0,2.0,4.0,3.0,1.0,0.6414406658662114
1136,2.0,4.0,69.0,2.0,2.0,3.0,2.0,0.7716749989003858
1137,2.0,5.0,70.0,2.0,4.0,5.0,1.0,0.7716749989003858
1138,2.0,5.0,72.0,2.0,4.0,3.0,1.0,0.7716749989003858
1139,2.0,3.0,72.0,2.0,4.0,3.0,1.0,0.7812731209119019
1140,2.0,7.0,73.0,1.0,5.0,4.0,1.0,1.0526089596994213
1141,2.0,7.0,72.0,1.0,4.0,2.0,1.0,0.955908529869663
1142,2.0,7.0,75.0,1.0,4.0,3.0,1.0,0.955908529869663
1143,2.0,7.0,65.0,1.0,3.0,99.0,1.0,0.955908529869663
1144,2.0,5.0,76.0,1.0,4.0,3.0,1.0,2.089619314739286
1145,2.0,4.0,67.0,1.0,4.0,4.0,2.0,2.089619314739286
1146,2.0,3.0,60.0,1.0,3.0,4.0,2.0,1.1619186049481585
1147,2.0,3.0,74.0,1.0,4.0,2.0,1.0,1.1619186049481585
1148,2.0,3.0,60.0,1.0,4.0,2.0,1.0,1.1619186049481585
1149,2.0,2.0,66.0,1.0,4.0,3.0,1.0,1.2472340964332336
1150,2.0,2.0,40.0,5.0,6.0,4.0,7.0,0.7204037114441059
1151,1.0,1.0,52.0,5.0,4.0,3.0,8.0,0.6501919035592721
1152,2.0,7.0,59.0,3.0,3.0,3.0,2.0,0.8012992323756112
1153,2.0,7.0,45.0,3.0,4.0,4.0,7.0,0.8012992323756112
1154,1.0,3.0,72.0,1.0,5.0,3.0,1.0,0.8536634102369344
1155,1.0,1.0,52.0,2.0,6.0,1.0,7.0,0.8006821130067167
1156,2.0,1.0,60.0,1.0,3.0,3.0,1.0,1.2302448876070828
1157,1.0,7.0,33.0,3.0,4.0,4.0,9.0,1.5466336798541103
1158,2.0,4.0,48.0,6.0,4.0,4.0,1.0,0.8613244285280701
1159,1.0,1.0,56.0,3.0,4.0,5.0,5.0,0.4362261092057104
1160,1.0,1.0,49.0,6.0,2.0,3.0,5.0,0.3520289265520285
1161,1.0,3.0,34.0,1.0,4.0,2.0,8.0,0.7600775520317888
1162,1.0,4.0,64.0,3.0,5.0,4.0,1.0,0.7058258795468355
1163,1.0,1.0,36.0,1.0,5.0,3.0,7.0,0.695800566912402
1164,1.0,7.0,57.0,5.0,4.0,5.0,7.0,1.493356224482182
1165,2.0,5.0,40.0,1.0,4.0,4.0,7.0,1.2825250448983099
1166,2.0,7.0,55.0,7.0,4.0,2.0,5.0,0.9177555097784614
1167,2.0,1.0,72.0,2.0,3.0,3.0,1.0,1.2302448876070828
1168,2.0,7.0,73.0,3.0,4.0,4.0,1.0,0.7992790147016298
1169,1.0,7.0,60.0,4.0,5.0,2.0,8.0,0.4156026108390918
1170,1.0,1.0,45.0,1.0,6.0,2.0,7.0,0.8006821130067167
1171,1.0,1.0,38.0,6.0,5.0,3.0,7.0,0.3956833580808895
1172,1.0,7.0,32.0,6.0,4.0,2.0,7.0,1.126564648022014
1173,1.0,7.0,34.0,5.0,2.0,2.0,9.0,7.863563768076418
1174,1.0,7.0,65.0,4.0,3.0,2.0,1.0,0.7974430955727339
1175,1.0,1.0,60.0,1.0,4.0,3.0,5.0,0.8246603919071431
1176,2.0,1.0,18.0,1.0,3.0,2.0,3.0,1.5202707920636185
1177,1.0,5.0,40.0,3.0,6.0,4.0,7.0,0.6792626424461143
1178,2.0,7.0,57.0,5.0,3.0,3.0,7.0,1.3955769773842341
1179,1.0,2.0,20.0,5.0,5.0,3.0,4.0,1.0770389818951502
1180,1.0,7.0,49.0,5.0,4.0,5.0,1.0,1.493356224482182
1181,2.0,7.0,77.0,1.0,3.0,3.0,1.0,0.955908529869663
1182,1.0,6.0,50.0,5.0,4.0,3.0,7.0,0.5594300580940323
1183,1.0,5.0,50.0,2.0,4.0,4.0,1.0,1.1539871378181392
1184,1.0,3.0,62.0,3.0,4.0,3.0,2.0,0.46524778329319766
1185,2.0,3.0,58.0,4.0,6.0,3.0,7.0,0.45334230057788333
1186,2.0,5.0,65.0,1.0,3.0,4.0,1.0,2.089619314739286
1187,1.0,4.0,55.0,4.0,4.0,4.0,5.0,0.7630779943831612
1188,1.0,1.0,73.0,5.0,5.0,2.0,2.0,0.8953656093500769
1189,2.0,1.0,61.0,5.0,5.0,3.0,1.0,0.7634271815266104
1190,1.0,1.0,67.0,2.0,5.0,3.0,1.0,0.7163820516246919
1191,1.0,2.0,32.0,1.0,4.0,3.0,7.0,1.0900612489307453
1192,1.0,3.0,40.0,1.0,5.0,3.0,7.0,0.40146294238875685
1193,2.0,1.0,55.0,1.0,6.0,3.0,7.0,0.9177160672834836
1194,2.0,2.0,21.0,5.0,5.0,3.0,9.0,0.6693444575269856
1195,2.0,1.0,18.0,1.0,5.0,2.0,4.0,1.3206584428348078
1196,2.0,7.0,61.0,3.0,4.0,3.0,1.0,0.7992790147016298
1197,2.0,3.0,67.0,3.0,4.0,4.0,1.0,1.7065385689593444
1198,1.0,1.0,35.0,2.0,5.0,3.0,7.0,0.695800566912402
1199,1.0,1.0,27.0,5.0,5.0,3.0,7.0,0.31205081119690603
1200,1.0,7.0,60.0,7.0,6.0,3.0,8.0,0.9709857577298437
1201,1.0,1.0,55.0,1.0,5.0,4.0,5.0,0.8006821130067167
1202,1.0,6.0,32.0,3.0,5.0,3.0,7.0,1.606049070585827
1203,2.0,3.0,55.0,6.0,5.0,4.0,7.0,1.2038398273707747
1204,1.0,5.0,43.0,1.0,3.0,3.0,8.0,0.8354775639176066
1205,2.0,3.0,40.0,6.0,4.0,3.0,8.0,0.741847807518133
1206,1.0,4.0,37.0,3.0,4.0,3.0,7.0,0.6805185988556403
1207,2.0,6.0,38.0,1.0,5.0,3.0,6.0,0.7432205454944182
1208,2.0,5.0,56.0,7.0,4.0,3.0,1.0,0.5377476388106479
1209,1.0,3.0,29.0,5.0,4.0,2.0,7.0,2.0423016496098976
1210,1.0,3.0,44.0,1.0,5.0,2.0,7.0,0.4715973274009596
1211,1.0,3.0,28.0,4.0,3.0,3.0,9.0,1.0051276188287428
1212,1.0,3.0,38.0,4.0,5.0,1.0,2.0,0.23412711836049258
1213,2.0,1.0,18.0,1.0,3.0,3.0,3.0,1.5202707920636185
1214,2.0,2.0,55.0,5.0,5.0,3.0,9.0,0.5590442910749174
1215,1.0,1.0,24.0,5.0,4.0,3.0,9.0,0.6434404867611633
1216,1.0,1.0,80.0,1.0,3.0,1.0,1.0,0.3919582120985886
1217,2.0,3.0,31.0,1.0,5.0,3.0,7.0,3.657554310597158
1218,2.0,1.0,68.0,5.0,5.0,4.0,1.0,0.7634271815266104
1219,1.0,1.0,47.0,2.0,4.0,3.0,7.0,0.9217020772752145
1220,2.0,3.0,45.0,5.0,6.0,2.0,7.0,1.1962725442092452
1221,2.0,3.0,65.0,4.0,4.0,3.0,1.0,0.7887902989337296
1222,2.0,5.0,53.0,7.0,5.0,3.0,7.0,0.5093445977246301
1223,1.0,1.0,32.0,2.0,4.0,3.0,7.0,1.0454434319303
1224,2.0,2.0,38.0,7.0,5.0,3.0,6.0,1.2314011518937584
1225,2.0,7.0,68.0,5.0,4.0,3.0,1.0,1.4953449354924824
1226,1.0,1.0,69.0,1.0,3.0,3.0,1.0,0.8246603919071431
1227,1.0,5.0,74.0,6.0,5.0,2.0,1.0,0.8907465306826772
1228,1.0,3.0,41.0,3.0,5.0,4.0,9.0,0.7105627594226214
1229,2.0,3.0,64.0,7.0,3.0,3.0,1.0,0.43430083714786116
1230,1.0,1.0,45.0,1.0,5.0,3.0,7.0,0.8006821130067167
1231,1.0,1.0,49.0,1.0,5.0,2.0,1.0,0.8006821130067167
1232,1.0,1.0,59.0,1.0,4.0,3.0,7.0,0.3989469764470054
1233,1.0,7.0,65.0,7.0,4.0,4.0,1.0,1.0251317101831356
1234,1.0,5.0,64.0,3.0,4.0,3.0,1.0,0.7071309513733
1235,1.0,7.0,30.0,1.0,5.0,3.0,7.0,1.2931363635338011
1236,1.0,3.0,70.0,5.0,4.0,3.0,1.0,0.9714591010392152
1237,1.0,4.0,49.0,5.0,4.0,3.0,7.0,0.5594300580940323
1238,1.0,7.0,63.0,2.0,4.0,2.0,1.0,1.069380065405575
1239,2.0,7.0,58.0,3.0,4.0,3.0,1.0,0.8012992323756112
1240,1.0,3.0,65.0,1.0,5.0,3.0,1.0,0.8536634102369344
1241,1.0,3.0,63.0,2.0,4.0,3.0,2.0,0.7025469588431923
1242,1.0,2.0,33.0,5.0,5.0,3.0,6.0,0.542812759709441
1243,2.0,2.0,52.0,8.0,6.0,3.0,7.0,0.3444926925115805
1244,1.0,5.0,50.0,6.0,3.0,3.0,5.0,1.5730554112113906
1245,1.0,5.0,54.0,2.0,4.0,3.0,7.0,1.1539871378181392
1246,2.0,3.0,67.0,4.0,5.0,3.0,1.0,0.41109304157428156
1247,2.0,1.0,52.0,7.0,4.0,3.0,2.0,0.515340556724096
1248,2.0,3.0,48.0,6.0,5.0,2.0,7.0,1.2038398273707747
1249,2.0,3.0,69.0,4.0,5.0,2.0,2.0,0.41109304157428156
1250,1.0,1.0,42.0,6.0,4.0,3.0,7.0,0.16980267689463896
1251,2.0,3.0,48.0,4.0,5.0,3.0,7.0,0.45334230057788333
1252,1.0,5.0,44.0,7.0,3.0,3.0,7.0,0.6015041289820464
1253,1.0,1.0,60.0,7.0,5.0,2.0,2.0,0.6593585992067291
1254,1.0,1.0,49.0,2.0,4.0,3.0,99.0,0.9217020772752145
1255,1.0,5.0,58.0,5.0,2.0,3.0,1.0,0.5594300580940323
1256,1.0,4.0,63.0,1.0,5.0,3.0,2.0,0.6575887944982602
1257,2.0,5.0,52.0,2.0,5.0,2.0,1.0,1.2177372242429205
1258,1.0,5.0,76.0,1.0,4.0,99.0,1.0,0.5662790007278534
1259,1.0,7.0,71.0,4.0,5.0,3.0,2.0,0.4156026108390918
1260,2.0,1.0,73.0,1.0,6.0,2.0,1.0,1.0687130911508451
1261,2.0,3.0,64.0,2.0,5.0,3.0,2.0,0.4298771952631109
1262,1.0,3.0,69.0,3.0,5.0,4.0,1.0,0.4643891279435459
1263,1.0,1.0,51.0,1.0,5.0,2.0,9.0,0.8006821130067167
1264,1.0,1.0,50.0,5.0,5.0,2.0,8.0,0.43973287971884845
1265,1.0,1.0,69.0,7.0,5.0,3.0,1.0,0.6593585992067291
1266,1.0,5.0,43.0,7.0,5.0,2.0,1.0,0.569733563653907
1267,1.0,5.0,69.0,6.0,3.0,99.0,1.0,0.38225298652467227
1268,1.0,5.0,63.0,2.0,4.0,5.0,5.0,0.7569807643209662
1269,1.0,4.0,45.0,7.0,4.0,3.0,7.0,0.6090787877277696
1270,1.0,3.0,58.0,2.0,5.0,2.0,7.0,1.8196192174896357
1271,1.0,7.0,64.0,7.0,4.0,2.0,2.0,1.0251317101831356
1272,2.0,7.0,88.0,2.0,5.0,3.0,1.0,0.8354756142959342
1273,2.0,5.0,73.0,6.0,3.0,3.0,1.0,0.6392576975821246
1274,1.0,5.0,60.0,2.0,4.0,3.0,1.0,0.4597958677314395
1275,2.0,2.0,62.0,3.0,6.0,3.0,1.0,1.0087197411912514
1276,1.0,3.0,32.0,1.0,6.0,2.0,8.0,0.8369675720376215
1277,2.0,3.0,31.0,3.0,5.0,3.0,5.0,1.320583919107777
1278,1.0,1.0,46.0,5.0,5.0,3.0,9.0,0.43973287971884845
1279,1.0,1.0,63.0,1.0,5.0,3.0,2.0,0.7163820516246919
1280,2.0,2.0,35.0,3.0,4.0,3.0,5.0,0.3727650463387763
1281,1.0,1.0,47.0,5.0,2.0,3.0,2.0,0.6501919035592721
1282,2.0,7.0,46.0,5.0,5.0,3.0,7.0,0.9438460857096043
1283,2.0,7.0,59.0,3.0,5.0,3.0,2.0,0.7998203647758974
1284,2.0,1.0,36.0,1.0,5.0,3.0,7.0,1.4204957823468085
1285,1.0,6.0,56.0,1.0,5.0,3.0,1.0,1.0545469557745182
1286,1.0,1.0,45.0,2.0,4.0,3.0,7.0,0.9217020772752145
1287,2.0,3.0,29.0,1.0,5.0,3.0,7.0,1.333263114333516
1288,2.0,1.0,39.0,7.0,5.0,2.0,6.0,0.6350502156622786
1289,2.0,2.0,35.0,3.0,6.0,3.0,9.0,0.37207707594386896
1290,2.0,3.0,73.0,1.0,999.0,99.0,1.0,1.1619186049481585
1291,2.0,5.0,64.0,1.0,4.0,3.0,1.0,2.089619314739286
1292,1.0,1.0,74.0,3.0,5.0,3.0,1.0,0.627381514456842
1293,1.0,7.0,59.0,5.0,4.0,2.0,2.0,1.493356224482182
1294,1.0,2.0,40.0,8.0,5.0,3.0,7.0,0.15430327756628748
1295,2.0,2.0,30.0,7.0,5.0,3.0,7.0,0.9373170938879396
1296,1.0,3.0,61.0,3.0,6.0,2.0,7.0,0.4643891279435459
1297,1.0,7.0,71.0,3.0,2.0,3.0,1.0,0.9106510807838275
1298,1.0,3.0,59.0,1.0,5.0,3.0,7.0,1.0736202273026973
1299,1.0,5.0,32.0,3.0,4.0,3.0,9.0,1.6090186548057859
1300,1.0,4.0,18.0,6.0,2.0,3.0,4.0,2.9411555885795986
1301,1.0,3.0,33.0,1.0,6.0,3.0,7.0,0.8369675720376215
1302,1.0,4.0,51.0,1.0,4.0,2.0,7.0,1.338825706793726
1303,1.0,3.0,51.0,8.0,5.0,3.0,1.0,0.4202292984231025
1304,2.0,3.0,58.0,7.0,4.0,3.0,1.0,0.8587236357408176
1305,2.0,3.0,31.0,1.0,5.0,3.0,7.0,1.333263114333516
1306,1.0,5.0,45.0,1.0,4.0,3.0,7.0,0.9576684873182186
1307,2.0,1.0,72.0,1.0,5.0,3.0,1.0,1.0687130911508451
1308,1.0,4.0,25.0,7.0,4.0,3.0,9.0,1.5480984639177113
1309,1.0,1.0,45.0,5.0,5.0,4.0,7.0,0.43973287971884845
1310,1.0,2.0,66.0,4.0,3.0,5.0,2.0,0.34308991369600556
1311,1.0,2.0,42.0,3.0,5.0,2.0,8.0,0.32711630399153857
1312,1.0,1.0,31.0,7.0,5.0,2.0,9.0,0.8538614195612813
1313,1.0,6.0,39.0,1.0,4.0,3.0,1.0,0.8354775639176066
1314,1.0,2.0,43.0,8.0,6.0,3.0,7.0,0.15430327756628748
1315,1.0,1.0,35.0,7.0,5.0,3.0,7.0,0.7328889412149703
1316,1.0,3.0,35.0,6.0,4.0,3.0,7.0,0.4109521959272251
1317,1.0,2.0,47.0,8.0,5.0,2.0,7.0,0.2536684239911527
1318,1.0,2.0,55.0,5.0,5.0,3.0,7.0,0.3886907231218082
1319,1.0,4.0,46.0,1.0,5.0,2.0,7.0,1.0545469557745182
1320,1.0,1.0,87.0,7.0,6.0,3.0,1.0,0.6593585992067291
1321,1.0,1.0,62.0,6.0,3.0,3.0,1.0,0.346013972878296
1322,2.0,2.0,44.0,6.0,6.0,3.0,8.0,0.5784031815322345
1323,2.0,2.0,41.0,5.0,5.0,3.0,7.0,0.7204037114441059
1324,2.0,2.0,42.0,5.0,3.0,3.0,9.0,1.0651936256722234
1325,2.0,3.0,36.0,3.0,6.0,3.0,7.0,0.8039817386590986
1326,2.0,6.0,59.0,1.0,4.0,3.0,1.0,1.2993278966274888
1327,2.0,1.0,56.0,1.0,4.0,3.0,5.0,1.056425255196043
1328,2.0,4.0,51.0,3.0,4.0,3.0,5.0,0.6339727159367587
1329,2.0,7.0,75.0,7.0,4.0,3.0,1.0,1.5626090486345805
1330,2.0,5.0,69.0,7.0,2.0,3.0,1.0,0.8047815725904381
1331,2.0,3.0,69.0,6.0,4.0,4.0,1.0,1.316166199836105
1332,2.0,2.0,68.0,5.0,4.0,3.0,1.0,0.9934890759274839
1333,2.0,5.0,60.0,3.0,4.0,4.0,1.0,3.2172723074798806
1334,2.0,5.0,71.0,3.0,3.0,2.0,1.0,3.2172723074798806
1335,1.0,5.0,49.0,8.0,4.0,3.0,7.0,1.012083189083136
1336,1.0,7.0,35.0,5.0,5.0,3.0,7.0,1.308703622420453
1337,1.0,2.0,36.0,6.0,5.0,4.0,7.0,0.539843945206348
1338,1.0,7.0,74.0,3.0,4.0,2.0,1.0,0.9106510807838275
1339,1.0,1.0,40.0,6.0,5.0,2.0,7.0,0.3956833580808895
1340,1.0,7.0,42.0,1.0,4.0,3.0,7.0,1.021168394717303
1341,2.0,3.0,60.0,5.0,5.0,3.0,1.0,1.3674851669758503
1342,1.0,3.0,47.0,4.0,6.0,4.0,1.0,0.21416874957472065
1343,2.0,5.0,76.0,5.0,4.0,4.0,1.0,0.9865765944675589
1344,2.0,7.0,66.0,2.0,4.0,2.0,1.0,0.9617544799616237
1345,1.0,4.0,34.0,7.0,3.0,3.0,7.0,1.5480984639177113
1346,1.0,2.0,35.0,5.0,6.0,1.0,8.0,0.7237213086931964
1347,2.0,7.0,40.0,5.0,5.0,4.0,7.0,0.6142815847353819
1348,2.0,7.0,36.0,2.0,2.0,3.0,5.0,1.5721614394711056
1349,1.0,4.0,33.0,1.0,3.0,3.0,7.0,1.0763000881929583
1350,1.0,3.0,43.0,1.0,4.0,5.0,9.0,0.42827291538069673
1351,2.0,1.0,62.0,3.0,5.0,4.0,2.0,0.4165802968480908
1352,1.0,1.0,52.0,5.0,5.0,2.0,2.0,0.43973287971884845
1353,1.0,2.0,84.0,8.0,6.0,3.0,1.0,0.5954066528989128
1354,1.0,1.0,34.0,1.0,6.0,2.0,7.0,0.9081761631497366
1355,1.0,7.0,51.0,6.0,4.0,3.0,7.0,0.5796574245394116
1356,1.0,1.0,36.0,5.0,4.0,3.0,7.0,0.6639744887357436
1357,2.0,1.0,22.0,5.0,5.0,3.0,4.0,0.718116952979651
1358,2.0,3.0,41.0,3.0,5.0,3.0,9.0,0.8039817386590986
1359,1.0,3.0,57.0,1.0,5.0,3.0,1.0,0.7618620664023338
1360,2.0,1.0,74.0,3.0,4.0,3.0,1.0,0.4173505536842749
1361,1.0,1.0,44.0,1.0,5.0,3.0,7.0,0.695800566912402
1362,2.0,7.0,84.0,1.0,4.0,3.0,1.0,0.955908529869663
1363,1.0,1.0,77.0,5.0,3.0,2.0,1.0,1.3238934288858477
1364,2.0,1.0,53.0,1.0,5.0,2.0,8.0,0.9177160672834836
1365,1.0,7.0,40.0,1.0,4.0,4.0,7.0,1.021168394717303
1366,2.0,1.0,48.0,1.0,5.0,4.0,7.0,0.9177160672834836
1367,1.0,5.0,50.0,1.0,4.0,4.0,7.0,0.9576684873182186
1368,1.0,3.0,60.0,3.0,4.0,4.0,1.0,0.46524778329319766
1369,1.0,1.0,27.0,2.0,5.0,3.0,4.0,0.9081761631497366
1370,1.0,7.0,72.0,8.0,5.0,3.0,1.0,0.6396408381644061
1371,1.0,1.0,45.0,7.0,5.0,3.0,7.0,0.6506023043921222
1372,2.0,5.0,64.0,2.0,4.0,3.0,1.0,0.7716749989003858
1373,1.0,2.0,63.0,7.0,5.0,3.0,1.0,0.9667561758373026
1374,2.0,2.0,53.0,5.0,6.0,4.0,1.0,0.5590442910749174
1375,1.0,3.0,39.0,5.0,5.0,3.0,7.0,0.429533343733702
1376,2.0,3.0,59.0,8.0,4.0,3.0,2.0,1.7443599626968347
1377,2.0,5.0,68.0,2.0,6.0,3.0,1.0,0.6466358468266032
1378,2.0,6.0,76.0,5.0,4.0,2.0,1.0,0.9865765944675589
1379,2.0,7.0,72.0,5.0,4.0,3.0,1.0,1.4953449354924824
1380,2.0,5.0,62.0,1.0,4.0,4.0,1.0,0.7443723215229339
1381,2.0,1.0,74.0,5.0,4.0,2.0,1.0,1.1288084091029154
1382,2.0,2.0,69.0,5.0,5.0,3.0,1.0,0.6719090316801903
1383,1.0,2.0,43.0,7.0,5.0,3.0,1.0,0.823378712626955
1384,2.0,6.0,67.0,7.0,4.0,3.0,1.0,0.8047815725904381
1385,2.0,1.0,66.0,3.0,2.0,3.0,1.0,0.4173505536842749
1386,2.0,5.0,52.0,4.0,5.0,3.0,7.0,0.7030448520825915
1387,1.0,1.0,39.0,5.0,5.0,2.0,7.0,0.44905421367647375
1388,2.0,7.0,71.0,5.0,3.0,5.0,1.0,1.4953449354924824
1389,1.0,3.0,40.0,1.0,5.0,3.0,7.0,0.4715973274009596
1390,1.0,6.0,67.0,1.0,3.0,2.0,1.0,0.5662790007278534
1391,1.0,3.0,38.0,4.0,3.0,3.0,8.0,0.4492345552063932
1392,2.0,7.0,50.0,5.0,5.0,3.0,1.0,0.9438460857096043
1393,1.0,3.0,33.0,2.0,5.0,2.0,7.0,0.45261961327305433
1394,2.0,7.0,52.0,1.0,5.0,3.0,7.0,0.9255195961654725
1395,1.0,1.0,80.0,1.0,4.0,2.0,1.0,0.8246603919071431
1396,1.0,2.0,65.0,6.0,4.0,2.0,1.0,0.778143420831122
1397,1.0,5.0,46.0,5.0,5.0,3.0,7.0,0.3783495135825633
1398,1.0,1.0,67.0,1.0,5.0,2.0,1.0,0.7163820516246919
1399,1.0,3.0,38.0,7.0,4.0,2.0,9.0,0.704076384359283
1400,1.0,3.0,35.0,5.0,5.0,2.0,7.0,0.429533343733702
1401,1.0,1.0,75.0,2.0,5.0,3.0,1.0,0.7163820516246919
1402,1.0,3.0,41.0,3.0,3.0,3.0,7.0,0.7118765897384671
1403,1.0,7.0,44.0,3.0,5.0,4.0,8.0,3.221183793268196
1404,1.0,3.0,60.0,1.0,6.0,2.0,2.0,0.8536634102369344
1405,1.0,2.0,74.0,5.0,5.0,3.0,9.0,0.5300527627467512
1406,1.0,1.0,81.0,3.0,6.0,2.0,1.0,0.627381514456842
1407,1.0,7.0,22.0,5.0,4.0,3.0,7.0,3.387264340341728
1408,1.0,3.0,28.0,4.0,6.0,3.0,7.0,0.5238413435778552
1409,2.0,1.0,73.0,6.0,5.0,2.0,2.0,1.9807703437846595
1410,1.0,1.0,50.0,1.0,4.0,3.0,9.0,0.9217020772752145
1411,2.0,7.0,74.0,4.0,4.0,3.0,1.0,1.3782058970932398
1412,1.0,6.0,50.0,7.0,3.0,3.0,7.0,0.6090787877277696
1413,2.0,4.0,61.0,5.0,5.0,2.0,2.0,0.6672340344036378
1414,1.0,2.0,53.0,1.0,3.0,3.0,9.0,0.3351895720120216
1415,1.0,3.0,36.0,8.0,5.0,2.0,8.0,0.7261322560199185
1416,2.0,1.0,49.0,1.0,5.0,3.0,7.0,0.7816788136093408
1417,1.0,1.0,50.0,2.0,3.0,3.0,99.0,0.9217020772752145
1418,1.0,1.0,26.0,2.0,5.0,3.0,7.0,0.9081761631497366
1419,1.0,7.0,51.0,6.0,4.0,4.0,7.0,0.5796574245394116
1420,1.0,3.0,70.0,5.0,6.0,4.0,1.0,0.6570098853747347
1421,1.0,1.0,62.0,5.0,4.0,3.0,5.0,1.3238934288858477
1422,1.0,1.0,60.0,6.0,5.0,3.0,8.0,0.806300426090141
